true,pred,std,residual
0.28300983,0.26590002,0.067462675,0.017109811
0.48242024,0.1052362,0.17662853,0.37718403
-0.8444309,-0.6188829,0.17178977,-0.22554803
0.10506432,0.31693032,0.20746394,-0.211866
-0.018727671,0.084638156,0.067129254,-0.10336582
0.2710149,0.24219683,0.08588968,0.02881807
0.28356305,0.29366404,0.07893615,-0.0101009905
0.35949168,0.24407886,0.09362855,0.11541282
-0.3623649,-0.38294825,0.08927202,0.020583361
0.24192174,0.11428392,0.06887012,0.12763782
0.35898575,0.07935227,0.12760782,0.2796335
-0.65851533,-0.32124028,0.10956478,-0.33727506
0.25720066,0.21780661,0.06771559,0.03939405
-3.5299017,-2.1319351,0.26687938,-1.3979666
0.076469496,0.07232475,0.06435886,0.004144743
0.4940568,0.57799524,0.22192541,-0.08393845
-0.04140688,-0.06090831,0.088528074,0.019501429
-0.16806172,-0.13373247,0.108092934,-0.03432925
-0.2463091,-0.35916272,0.07342194,0.11285362
-0.1460176,-0.03138478,0.09084721,-0.114632815
-1.4218696,-1.5814799,0.18365327,0.15961027
0.35138372,0.07885377,0.10193037,0.27252996
0.080728166,-0.115390345,0.08866744,0.1961185
-0.056446362,-0.036704466,0.10044546,-0.019741897
0.018744212,0.12383741,0.07544877,-0.105093196
0.53730536,-0.027371619,0.19506751,0.564677
-1.6598865,-0.83189875,0.12220989,-0.82798773
0.5128023,0.4129462,0.061729364,0.09985611
0.3515581,0.24684992,0.07824741,0.104708165
1.0994095,1.1291591,0.14135322,-0.029749632
0.3560209,-0.0762389,0.09029981,0.4322598
-0.12095186,-0.013424772,0.064754605,-0.10752709
-0.024639523,0.2781094,0.07376755,-0.30274892
-0.61290896,-0.36088073,0.09979304,-0.25202823
0.1268028,0.14567225,0.08112244,-0.018869445
0.6065418,0.47689778,0.17710716,0.12964404
1.2942278,1.4249117,0.18614288,-0.1306839
0.006969055,0.0027522119,0.058354944,0.0042168433
-0.26413473,0.25954068,0.11009664,-0.52367544
0.21332374,0.18056636,0.1674588,0.032757387
-1.2800175,-0.6066268,0.17513387,-0.6733907
0.029410593,-0.01486486,0.08749603,0.044275455
-1.8691351,-1.9133266,0.27188843,0.04419148
-1.8719163,-1.8928112,0.1877142,0.020894885
0.6235124,0.6175694,0.09427867,0.0059430003
0.8029589,0.59999657,0.0853925,0.20296234
-0.74962926,-0.92581356,0.12591846,0.1761843
0.46373412,0.35094425,0.06617966,0.11278987
1.1806573,1.193065,0.14237067,-0.01240778
-1.3175871,-1.8137835,0.34547147,0.4961964
0.47967598,0.19546077,0.10883539,0.2842152
-0.4964188,-0.21409136,0.16567805,-0.28232744
0.054167543,0.035888303,0.045735493,0.01827924
-0.40309218,-0.0519789,0.11224122,-0.35111326
-0.25034988,0.19061828,0.086726755,-0.44096816
-0.09376111,-0.0064807707,0.08399908,-0.08728034
1.0709897,1.0410811,0.12270133,0.029908657
-0.13712156,-0.22757155,0.10330292,0.09044999
1.2787622,1.92432,0.24957706,-0.64555776
0.08428567,0.08183703,0.05361022,0.0024486408
0.43531018,0.25357538,0.07669502,0.1817348
0.12583417,0.11349,0.05829722,0.012344167
-1.0042588,-0.8933522,0.2807152,-0.11090654
0.22658719,0.07949701,0.07545109,0.14709018
-0.35100168,-0.55028325,0.14025828,0.19928157
-0.2905235,-0.59903514,0.12629847,0.30851164
0.71875197,0.75003165,0.07962299,-0.031279683
-0.4830551,-0.82861364,0.12309459,0.34555852
0.7480024,0.6323005,0.10668074,0.115701914
0.10219799,0.19926502,0.06021058,-0.09706703
-0.04443781,0.03860928,0.05302799,-0.08304709
0.25883308,0.30919042,0.05732496,-0.05035734
-0.21213359,-0.45470318,0.14156424,0.2425696
3.4380517,3.42869,0.37778857,0.009361744
-0.14365156,0.04710908,0.045651365,-0.19076064
-0.3267082,0.18687552,0.1004847,-0.5135837
-2.0454993,-1.2046754,0.19164935,-0.8408239
-3.3558133,-3.1511786,0.33186293,-0.20463467
-0.6170559,-0.55894744,0.13089783,-0.05810845
0.6003876,0.5818539,0.0740029,0.018533647
-0.22961645,-0.24913494,0.10780057,0.019518495
-0.43990776,0.030776424,0.14401132,-0.47068417
-0.30939582,-0.50323915,0.15388207,0.19384333
0.9454377,0.7356869,0.10124699,0.20975083
0.0007821532,0.06119384,0.06626202,-0.060411684
0.10373625,-0.205269,0.125184,0.30900526
-0.8867959,-0.8545984,0.1741099,-0.032197475
0.6751782,0.07144609,0.29310536,0.6037321
-0.19735907,-0.4046062,0.09707983,0.20724712
-0.31076613,-0.17757075,0.0986721,-0.13319539
0.21831423,0.16514723,0.07239327,0.053167
-0.41937128,-0.19729355,0.08317901,-0.22207773
0.39168334,0.29682538,0.061460316,0.09485796
0.94808674,1.2086647,0.18560942,-0.26057792
-5.172094,-5.8583126,0.54249126,0.68621874
-0.32400188,-0.14473401,0.08942194,-0.17926787
1.6025585,1.4172765,0.18702827,0.18528199
0.54279566,0.3859548,0.07226882,0.15684086
0.61573416,0.7389391,0.10754073,-0.12320495
0.6006971,0.88821054,0.10071928,-0.28751343
-0.7953508,-0.67613435,0.11892556,-0.11921644
-0.43121064,-0.16854724,0.08790295,-0.2626634
0.90267134,0.8024684,0.08967479,0.10020292
-0.12393643,-0.10929575,0.068912655,-0.014640681
1.2098587,1.2225833,0.13379587,-0.012724638
0.6664536,0.7739068,0.10106711,-0.10745323
-0.3744808,-0.33096328,0.10063278,-0.04351753
0.085256465,0.2904867,0.07554481,-0.20523024
3.5664632,3.332385,0.35112807,0.23407817
-0.21933481,-0.29874724,0.124016285,0.07941243
-0.89598936,-0.53643405,0.1333201,-0.3595553
0.58823663,0.44858727,0.08244201,0.13964936
0.05954434,-0.0059931567,0.09503349,0.0655375
0.7740526,0.80299366,0.2405887,-0.028941035
0.1902919,0.7634692,0.10651145,-0.57317734
0.99012196,0.8254547,0.12010562,0.16466725
0.5749018,0.3111958,0.22369623,0.26370603
-1.3090246,0.39617097,0.21828935,-1.7051955
0.23440628,0.23658282,0.08316638,-0.002176538
-0.23344111,-0.35393846,0.11843406,0.120497346
-3.5752492,-3.0879126,0.51912296,-0.48733664
0.5653267,0.5792035,0.09009607,-0.013876796
0.8728959,1.3369368,0.13995159,-0.46404094
1.1402438,0.91948193,0.13691817,0.22076184
-0.5533198,-0.25517076,0.0771615,-0.29814905
0.198453,0.09614693,0.07289902,0.10230607
-0.12885027,-0.2757201,0.11623457,0.14686982
-0.6032241,-0.26347983,0.11410568,-0.33974427
-0.86325955,-0.33235323,0.09549932,-0.5309063
0.27203527,0.2813629,0.087407984,-0.00932762
0.30693406,0.44789428,0.09997261,-0.14096022
-0.2029396,-0.20046692,0.089975744,-0.0024726838
-0.4044075,0.5521713,0.1038252,-0.9565788
0.12883903,-0.005029389,0.08065541,0.13386843
0.45550707,0.24197564,0.081632525,0.21353143
-0.6202373,-0.5392786,0.10010721,-0.080958664
-0.35352284,-0.15281999,0.13647804,-0.20070285
0.009602709,-0.20744842,0.12503155,0.21705113
0.4854391,0.4326365,0.082083255,0.052802593
-0.30048892,-0.11626292,0.08392774,-0.184226
-0.6028004,-0.2024973,0.09988116,-0.40030313
-0.10551097,-0.13275412,0.06488791,0.027243145
-0.27048174,-0.8205849,0.13038734,0.5501032
-1.9537671,-0.8627646,0.36810234,-1.0910025
3.3444836,3.428175,0.326908,-0.08369136
-1.6153505,-1.5341017,0.37932077,-0.08124876
-0.06632997,0.033468094,0.069453105,-0.09979807
0.423038,0.31415972,0.061945435,0.108878285
1.1386862,1.0005354,0.11093986,0.13815081
0.32220942,0.55950564,0.11040655,-0.23729622
-0.42053154,-0.09728045,0.083292425,-0.3232511
-0.046803623,-0.45107675,0.28229067,0.40427312
0.103630304,-0.07908709,0.08006862,0.1827174
-0.31625423,-0.013947344,0.09609152,-0.3023069
0.5873076,0.5388184,0.15057607,0.048489153
-0.5267701,-0.4290712,0.098473,-0.09769893
0.10106978,-0.07404548,0.08600369,0.17511526
0.12072896,-0.08944685,0.059523877,0.21017581
0.046409484,0.059037056,0.0932845,-0.012627572
-0.41246378,-0.6277368,0.14757858,0.21527302
-1.2843146,-0.6049866,0.1269213,-0.679328
0.048627954,0.039311603,0.07088382,0.009316351
0.408372,0.3930626,0.09450709,0.015309423
0.2877489,0.15303457,0.087108195,0.13471434
-3.8693748,-3.4993584,0.35426208,-0.37001634
0.495952,0.49760666,0.072984226,-0.0016546547
-0.15634638,-0.5213884,0.13415715,0.36504203
0.06432387,-0.010764693,0.08162781,0.07508857
0.2568137,-0.065775625,0.081153534,0.32258934
0.51558435,-0.027033905,0.1415519,0.5426183
-0.23833182,-0.18703084,0.0659059,-0.051300988
0.19856332,0.14532462,0.081896745,0.053238705
0.44183865,0.32312638,0.13113737,0.118712276
-0.52210754,-0.29789558,0.17052634,-0.22421196
0.12768267,0.28900808,0.059743762,-0.16132541
0.15365833,0.20483248,0.095106766,-0.05117415
0.41426966,0.30858132,0.09636491,0.10568833
0.4208314,0.3861325,0.09146269,0.034698904
0.96112376,0.9571748,0.12807608,0.0039489865
0.2881524,0.10455502,0.05918288,0.18359739
-0.39188907,-0.20481177,0.07604305,-0.1870773
-1.8708153,-1.9103937,0.25960228,0.039578438
0.5076897,0.41679376,0.07533496,0.09089595
-0.21716246,-0.0441608,0.05861178,-0.17300166
1.9083278,2.250616,0.2554132,-0.34228826
0.27564692,-0.020726899,0.09501915,0.2963738
0.25029504,0.34236938,0.0918624,-0.092074335
-0.32250386,-0.16686752,0.07198068,-0.15563634
0.10671462,0.019305106,0.065853335,0.08740951
-0.20605707,-0.040164225,0.090668954,-0.16589284
0.07709292,0.06769433,0.06146013,0.0093985945
0.12685947,0.06864619,0.065885276,0.05821328
-0.6463933,-0.42662987,0.1185865,-0.21976343
-0.0058358046,-0.021090794,0.08027189,0.015254989
-0.21850438,-0.3968618,0.12190022,0.17835741
-0.017028986,0.08050778,0.04975493,-0.097536765
0.033563554,-0.060468666,0.11730419,0.09403222
0.18623623,0.15990892,0.06395772,0.026327312
1.121967,1.1362436,0.14317872,-0.014276624
-3.9194765,-3.5385773,0.32942763,-0.3808992
-1.3571903,-0.9221369,0.12091812,-0.43505335
0.20173128,0.19012338,0.069174506,0.0116079
0.7293811,0.4360857,0.18329704,0.29329538
0.64946884,0.6122213,0.081961624,0.03724754
1.1022027,1.2722734,0.18986966,-0.17007077
0.92260414,0.65873474,0.1506345,0.2638694
0.19352287,0.1714016,0.07808779,0.022121266
-3.1778688,-3.0266821,0.37701255,-0.1511867
-0.21722224,-0.26335192,0.08883316,0.046129674
-1.0771183,-0.30930007,0.1575368,-0.7678182
0.40420914,0.39414075,0.06314546,0.010068387
0.07298609,0.07738902,0.047768526,-0.004402928
-1.0338246,-0.62177885,0.109719396,-0.41204572
-0.5026445,-0.50830793,0.09955114,0.0056634545
-0.00055327616,-0.015606251,0.07999378,0.015052974
-0.6121922,-0.43170598,0.13814555,-0.18048623
-0.62373495,-0.57338655,0.14812194,-0.0503484
0.13683161,0.81755096,0.16826886,-0.6807194
0.1649957,0.5826678,0.09478282,-0.41767213
0.20263565,0.2431973,0.05465508,-0.04056166
0.785334,0.8058196,0.12954523,-0.02048558
-0.0597868,-0.2853196,0.073420644,0.2255328
0.09545812,-0.094221234,0.063989535,0.18967935
-0.5960735,-0.21943481,0.121944375,-0.3766387
-0.18921028,-0.3580134,0.13333845,0.16880311
0.50339854,0.5397764,0.08296103,-0.036377847
0.03965956,0.02819953,0.074199066,0.01146003
0.027550403,-0.5472684,0.17887965,0.5748188
2.4932578,2.8482192,0.29740414,-0.3549614
-0.3695155,-0.12290665,0.10990666,-0.24660885
0.21655113,0.15170743,0.05151356,0.0648437
-1.3038174,-0.77622974,0.15903021,-0.52758765
-0.0121693555,0.19845642,0.08815777,-0.21062578
0.0026583646,0.486069,0.12728484,-0.48341063
0.25491154,0.10948344,0.085084796,0.14542809
-0.33257192,-0.055026922,0.09555986,-0.277545
0.11540121,-0.06741254,0.08601095,0.18281375
-0.01228579,-0.059875723,0.055050015,0.04758993
0.5396058,0.4632436,0.08261911,0.07636219
-0.18360898,-0.58121777,0.124118894,0.3976088
-0.093108274,-0.08214128,0.09416,-0.010966994
0.10593154,0.06517774,0.0838623,0.040753804
-0.3322044,-0.35666052,0.097543254,0.024456114
-0.32557744,-0.12515473,0.112949,-0.2004227
-1.3843354,-0.2881219,0.16149653,-1.0962135
0.12067204,0.041763052,0.069869526,0.07890899
0.031800833,0.118663035,0.06123909,-0.08686221
0.31412944,0.27690938,0.0996643,0.03722006
0.2799384,0.111803584,0.10850837,0.16813481
-0.45399347,-0.1703774,0.092149116,-0.28361607
0.39837164,0.47250906,0.0780522,-0.07413742
2.2318125,2.214972,0.21757382,0.016840458
-0.093345925,-0.2511572,0.07050541,0.15781127
-0.45628238,0.08472511,0.1043854,-0.5410075
-0.38277537,-0.14828667,0.06922995,-0.2344887
-0.55835706,-1.0388397,0.18224205,0.48048264
0.62088984,0.45746958,0.12278412,0.16342026
0.68847024,0.8448947,0.11907773,-0.15642446
0.009466455,0.15541792,0.07478052,-0.14595146
0.054275636,0.13500193,0.1269336,-0.080726296
-2.3201709,-2.6165183,0.38444284,0.29634738
-0.47804806,-0.3621694,0.103433385,-0.11587864
0.077479415,-0.14177686,0.08618264,0.21925628
-1.2174385,-1.1376597,0.21124634,-0.07977879
1.3774598,1.2541054,0.20754021,0.123354316
-1.0638671,-0.72702855,0.11060564,-0.33683854
0.25621873,0.37001267,0.086646356,-0.11379394
-1.1276318,-0.6236055,0.1439062,-0.5040263
-0.51818675,-0.74395686,0.09291217,0.22577012
0.026246816,-0.05423486,0.069896586,0.08048168
0.7303777,0.6334969,0.13378195,0.09688079
0.024881106,-0.14470221,0.111093506,0.16958332
0.0593159,0.079577364,0.056468476,-0.020261463
-0.5697246,-0.7251244,0.13649194,0.1553998
-0.06844916,-0.30086726,0.115928076,0.23241809
-0.010261238,0.04542705,0.096253045,-0.055688288
-1.9210689,-1.7217834,0.22283314,-0.1992855
0.29027882,0.28420436,0.049038958,0.0060744584
-0.12710965,-0.1910672,0.09756425,0.06395756
0.3594357,0.19145295,0.0625012,0.16798276
0.2420271,0.4257392,0.07406377,-0.1837121
-0.074519016,-0.29074627,0.13861947,0.21622726
0.28831667,-0.06630452,0.112426,0.35462117
0.5151922,0.39581394,0.061668135,0.11937827
-0.9677584,-0.5622375,0.16958234,-0.40552092
0.35137302,0.12034245,0.09267391,0.23103057
-0.036745533,0.11703058,0.0705739,-0.15377611
-0.016805105,-0.04815647,0.06982684,0.031351365
3.140539,3.1990957,0.3204872,-0.058556795
0.67136633,0.62907684,0.09455563,0.042289495
-0.008835752,0.0008032441,0.101237155,-0.009638996
-1.5193484,-0.76014376,0.14730285,-0.7592046
0.44452485,0.44424632,0.06796586,0.0002785325
0.25977486,0.09496999,0.067870624,0.16480488
0.4410432,0.37000495,0.06748348,0.071038246
-0.086931475,-0.064822905,0.06839612,-0.02210857
0.54558355,0.3751719,0.1012242,0.17041165
0.48544052,0.39453012,0.09181668,0.090910405
-1.7077789,0.22640492,0.20496468,-1.9341838
0.9613571,0.82549214,0.10128391,0.13586497
-0.020799603,-0.13117166,0.14548022,0.11037205
-1.1973386,-1.807847,0.28393015,0.61050844
0.76708543,0.7754284,0.105823725,-0.008342981
-1.1241549,-0.5470675,0.09831347,-0.5770874
0.33103937,0.15870132,0.061344277,0.17233805
0.061637692,-0.0069612907,0.0733776,0.068598986
-0.2034046,-0.19841844,0.121977575,-0.004986167
-0.14947402,-0.2566215,0.15318708,0.107147485
0.2920457,0.2679769,0.057553984,0.024068803
-2.0563817,-1.737177,0.23793614,-0.3192047
-0.63014466,-0.41646728,0.10585122,-0.21367738
-0.02704023,-0.13761696,0.098760575,0.110576734
-0.71968603,-0.29812148,0.08626066,-0.42156455
-0.73724735,-0.47628525,0.09390657,-0.2609621
-0.11652526,-0.49619192,0.16399232,0.37966666
1.4123154,1.3811922,0.16100429,0.031123161
0.21470669,0.18904154,0.058688458,0.02566515
-0.36692554,-0.0732595,0.07348443,-0.29366603
-0.66437984,-1.2206185,0.2846225,0.55623865
1.3956032,1.2438958,0.13064082,0.15170741
1.1120747,1.0224205,0.12438568,0.08965421
-1.4636402,-0.9388579,0.18209594,-0.5247823
-0.5343245,-0.70415324,0.1728941,0.16982871
-4.759067,-3.611453,0.37990603,-1.147614
-0.14134233,-0.45350257,0.1024,0.31216025
1.0971636,1.3820496,0.19836311,-0.284886
-0.036141284,0.026863763,0.042068936,-0.063005045
-0.5702596,-0.20590456,0.09138411,-0.36435503
-0.00959532,0.24563225,0.05790664,-0.25522757
0.043111037,-0.046611503,0.07369271,0.089722544
-1.4237558,-2.0667357,0.22897962,0.64298
-0.9593694,-0.046969585,0.14140873,-0.9123998
-0.36816368,-0.22221756,0.13061462,-0.14594612
-1.0503619,-0.80945563,0.16627601,-0.24090624
-0.44526893,-0.37600774,0.1086555,-0.06926119
0.31492454,0.39931756,0.067252435,-0.084393024
1.0966271,1.0274254,0.13055202,0.06920171
0.5235367,0.37149033,0.12927647,0.15204635
-1.0776801,-1.7144963,0.38786075,0.63681614
-0.060884558,0.005877299,0.10405088,-0.06676186
-0.87047887,-1.1415877,0.1341921,0.27110887
0.74094075,0.6693927,0.095739916,0.071548045
-0.6413108,-0.42638597,0.10255535,-0.21492484
-0.9616464,-1.6437477,0.20950113,0.6821013
-0.05595729,-0.13134708,0.06981475,0.07538979
0.0040512905,0.036796045,0.058277905,-0.032744754
-0.33695415,-0.09371649,0.13968782,-0.24323766
-0.34259123,-0.34283936,0.17769963,0.00024813414
0.33100587,0.41905817,0.074365534,-0.0880523
-0.55429715,-0.36619252,0.13836314,-0.18810463
0.16878203,0.10590929,0.117940225,0.06287274
0.080591716,0.93452746,0.10983251,-0.8539357
0.27699766,0.13159807,0.060345713,0.14539959
-0.50768566,-0.15544346,0.05732303,-0.3522422
-0.4249021,0.074502826,0.07917685,-0.49940494
-1.2813191,-1.7980684,0.25306758,0.51674926
0.09371522,0.063312,0.07804167,0.03040322
-5.3874116,-5.1243443,0.44706747,-0.26306725
0.5260888,0.49623626,0.0773175,0.02985251
-0.08886276,-0.04557539,0.07715687,-0.04328737
0.42673922,0.373474,0.062643185,0.053265214
0.39371344,0.16495109,0.10185408,0.22876236
0.7085311,0.5354244,0.091165796,0.17310667
0.0022119302,-0.08362019,0.0844365,0.08583212
-0.124287456,0.021040628,0.094511025,-0.14532809
0.0943106,-0.21248344,0.112383395,0.30679405
0.07269573,0.10145616,0.054275103,-0.028760426
-0.10109889,-0.16313542,0.080760725,0.062036537
-0.0008417814,0.09494535,0.059743885,-0.09578713
-0.801067,-0.6028656,0.13246012,-0.19820142
1.3330623,1.3438146,0.14222583,-0.01075232
-0.22407721,-0.20379531,0.10844778,-0.020281896
-0.0020828934,-0.114927836,0.056884922,0.112844944
-0.15957811,-0.11432582,0.05433181,-0.045252293
0.29370585,0.21302171,0.090839155,0.08068414
-0.6460626,-0.74611896,0.13319659,0.10005635
-0.008808306,-0.020780325,0.08709296,0.0119720185
0.051764514,0.044142157,0.07554845,0.0076223575
0.53779536,0.44669825,0.07349999,0.09109712
-0.5804313,-0.13948208,0.07602965,-0.4409492
-0.23966396,-0.4559703,0.12154935,0.21630633
-0.5726954,-0.15537424,0.09822097,-0.41732115
-0.2558297,0.04115258,0.10107719,-0.2969823
0.31684235,0.39157236,0.10316214,-0.07473001
0.15029481,0.18284582,0.090945706,-0.032551005
-3.1347942,-3.065651,0.3604431,-0.069143295
0.008687395,-0.07741355,0.0736937,0.08610094
-0.21780537,-0.44741055,0.06992126,0.22960518
-0.40613252,-0.41888553,0.09569456,0.01275301
0.2967255,0.19322452,0.085231684,0.10350099
-0.94119996,-0.5053266,0.118627444,-0.43587333
-0.48161864,-0.43909305,0.102697894,-0.04252559
0.3780428,0.33746007,0.074417636,0.040582716
-0.6090685,-0.6275744,0.11910061,0.018505871
0.24775478,0.20731366,0.056017313,0.040441126
-0.25982144,-0.3372257,0.08242332,0.07740426
-0.023094542,-0.04590083,0.071896926,0.022806287
0.19651657,-0.19708051,0.11733652,0.39359707
-0.24534132,-0.44046202,0.11430133,0.1951207
0.29750776,0.20272864,0.06819172,0.09477912
1.2793278,1.2829854,0.15056324,-0.0036576986
-0.441607,-0.13319,0.09810315,-0.308417
-0.38783538,-0.19646671,0.10593902,-0.19136867
0.69520617,0.48218054,0.12182519,0.21302563
-3.2439423,-4.3841434,0.4388389,1.1402011
0.19785042,-0.07877234,0.092403166,0.27662277
0.108446755,0.13716798,0.047987025,-0.02872122
0.53475577,0.28183296,0.103275955,0.2529228
0.22261252,0.0074326545,0.08244912,0.21517986
0.31376404,0.24386378,0.094945915,0.06990026
-1.3576888,-1.3567954,0.176658,-0.0008933544
0.5974213,0.6116807,0.096842624,-0.014259398
0.013636228,0.013781489,0.0705719,-0.00014526118
0.20267688,-0.036530152,0.20401789,0.23920703
0.09914896,-0.10447937,0.0842812,0.20362833
-0.4415221,-0.4374403,0.12710457,-0.0040817857
0.1478425,0.101106666,0.060679104,0.04673583
-0.34509385,-0.0028694412,0.111001715,-0.34222442
0.03803976,-0.23102498,0.099209405,0.26906472
-0.09357048,-0.0870012,0.062268145,-0.006569281
0.46988294,0.3359626,0.06381025,0.13392034
0.08249032,0.18475877,0.07460352,-0.10226845
-0.037952624,0.07453002,0.053185318,-0.112482645
-0.181078,-0.2871324,0.12197586,0.10605441
0.2027501,0.30630866,0.069469646,-0.103558555
0.15439764,0.08265485,0.06062766,0.07174279
1.1077744,0.65112096,0.15409568,0.45665342
0.13186519,-0.13064337,0.07043138,0.26250857
0.19475,0.17641914,0.0718312,0.018330857
0.38453513,0.24763803,0.054595638,0.1368971
0.11057932,0.19100372,0.061463438,-0.080424406
0.43819064,0.44370118,0.103941426,-0.005510539
0.4223506,0.3035055,0.07836916,0.118845075
-0.041033156,0.015109978,0.08716012,-0.056143135
-0.40677544,-0.3769217,0.10216936,-0.029853731
-1.0080127,-1.7149891,0.2649001,0.7069764
-0.64783317,-0.7300585,0.11683274,0.08222532
-0.15896806,-0.30101156,0.11090725,0.1420435
-0.04507802,-0.13100448,0.067088716,0.08592646
1.4888419,1.3808628,0.1480274,0.10797906
0.18371654,0.113978855,0.070242025,0.06973768
0.2770158,0.14527754,0.09455838,0.13173826
0.23418692,0.108655296,0.12962486,0.12553161
0.056372017,0.031079635,0.07039831,0.025292382
-0.36181965,-0.10090516,0.07613697,-0.2609145
0.30313143,0.17800331,0.07417944,0.12512812
-0.3875826,-0.5226836,0.08970383,0.13510102
2.4149847,2.1368847,0.24128985,0.2781
-0.13270676,-0.38067636,0.11420244,0.2479696
0.26921445,0.18900707,0.084632955,0.08020738
0.18369672,0.113774866,0.106836826,0.06992185
1.6344876,1.9236053,0.20809515,-0.2891177
0.21670002,0.24503617,0.07408288,-0.028336152
0.753308,0.7129388,0.09551499,0.040369213
-0.056930527,-0.088721596,0.07021997,0.03179107
-0.47243774,0.12655579,0.082429096,-0.59899354
-0.19626828,-0.060647145,0.065113254,-0.13562113
-0.09945056,0.13131972,0.09740692,-0.23077027
-0.0637831,0.067018196,0.049471732,-0.13080129
0.03958173,-0.18456183,0.12676662,0.22414356
-0.9191164,-0.70698434,0.10515237,-0.21213204
-0.025005363,-0.06430177,0.10960859,0.039296404
1.3823582,1.2134541,0.1347938,0.16890407
-0.44246143,-0.16464756,0.10040626,-0.27781385
-2.8950076,-2.4034104,0.30675521,-0.49159718
1.2543076,1.3823181,0.15333481,-0.12801051
-1.7450273,-1.4256111,0.2449378,-0.31941617
0.11486771,-0.44400862,0.14967139,0.55887634
1.1658143,1.0950552,0.15010512,0.07075906
-0.03123778,0.107397296,0.070609376,-0.13863507
-0.42223346,-0.1477912,0.07483177,-0.27444226
1.4242642,1.4416809,0.15601647,-0.017416716
-3.0965445,-2.6176298,0.27943492,-0.47891474
0.1515457,0.025617205,0.08166066,0.12592849
-1.3448088,-1.5939434,0.2075287,0.24913454
0.030269988,-0.20784386,0.11514461,0.23811385
1.1370014,1.206177,0.18363643,-0.0691756
-0.31507486,-0.28941157,0.070152946,-0.025663286
-0.5526828,-0.38018993,0.108502746,-0.17249289
0.19828007,0.7617736,0.101378866,-0.5634935
-0.5717639,-0.6360798,0.16379033,0.064315915
-0.53046525,-0.63388765,0.27331835,0.1034224
-0.05428104,0.581376,0.09299798,-0.6356571
-1.2450528,-0.8000463,0.13555238,-0.4450065
-1.2656939,-1.9840257,0.25014976,0.7183318
0.09404327,-0.003636107,0.0630461,0.09767938
0.034039117,0.14989637,0.08622831,-0.11585725
-0.3388176,-0.22569959,0.11467485,-0.11311801
-0.173928,-0.12659875,0.08923636,-0.047329247
0.27638194,0.2534123,0.054573845,0.022969633
-0.008831984,-0.3679395,0.1910977,0.35910752
-0.7793493,-0.4907625,0.12676823,-0.28858683
0.15617028,0.32817194,0.098122306,-0.17200166
1.6919833,1.5938617,0.16173254,0.09812164
0.1175474,-0.011134954,0.07983157,0.12868236
0.08711083,-0.09258232,0.10999578,0.17969316
-0.23055705,0.18425137,0.052382883,-0.41480842
1.3899037,2.1169856,0.26504785,-0.7270819
2.4593978,2.3191671,0.24238808,0.14023066
-0.45247075,0.331094,0.07559059,-0.78356475
-0.0044592475,0.010971097,0.076219365,-0.015430344
-0.25408912,-0.07300902,0.13410762,-0.1810801
0.43039933,0.39787242,0.061992686,0.03252691
1.267415,1.2074937,0.14169323,0.059921384
-0.9539562,-0.35914668,0.20381601,-0.59480953
0.31489837,0.12336221,0.18050973,0.19153616
0.9451751,0.8414866,0.12940614,0.10368854
0.07393312,0.00090634555,0.120579705,0.07302677
0.5559883,0.4480242,0.08365141,0.1079641
0.008503907,0.050623126,0.05156861,-0.04211922
-0.32381257,-0.14745864,0.13869052,-0.17635393
-0.18235125,-0.18926401,0.08183211,0.006912768
-0.14529473,0.023901049,0.09596111,-0.16919577
0.18779713,0.16796468,0.08270247,0.019832447
0.28865546,0.16262046,0.06493426,0.126035
-0.07448459,-0.05820034,0.099201135,-0.016284246
0.82435226,0.7919407,0.12575269,0.032411575
-0.44830275,-0.447126,0.09961541,-0.0011767447
0.104233235,0.11957257,0.055271786,-0.015339337
-0.27820352,-0.25671366,0.1040795,-0.021489859
2.192549,2.0384512,0.21442562,0.1540978
0.42978638,0.4166038,0.12687683,0.0131825805
-0.20483524,-0.13608965,0.12774037,-0.06874558
0.108414136,-0.008029685,0.15127149,0.11644382
0.36660346,0.15960781,0.1127619,0.20699565
-0.4668781,0.15817255,0.09485024,-0.62505066
0.33178097,0.21580233,0.106657624,0.11597864
-0.29464555,-0.44268683,0.12646818,0.14804128
-0.7654975,-1.2764876,0.19349752,0.5109901
-1.1498575,-0.6277655,0.25143686,-0.52209204
-0.32471544,-0.6816226,0.19190636,0.3569072
-0.01588413,-0.11131634,0.10118844,0.09543221
0.4813732,0.49080035,0.10800472,-0.00942716
-0.55273825,-0.15569273,0.12808728,-0.39704552
2.0073335,2.0395296,0.21813078,-0.032196045
-0.07587232,-0.03891162,0.050492376,-0.0369607
-0.123544864,-0.052930932,0.048015226,-0.070613936
0.83396155,0.5907903,0.1102405,0.24317127
-0.6377448,0.12854828,0.22662112,-0.76629305
-0.5813359,-0.36087707,0.10937837,-0.22045884
0.59584826,0.44792506,0.17779133,0.1479232
0.12018807,-0.18811168,0.13295494,0.30829975
0.18349387,-0.40585297,0.27297983,0.5893468
-3.1198454,-1.970835,0.2863437,-1.1490104
-0.0042315717,0.0015206395,0.048364792,-0.0057522114
-0.0008567962,0.0052782036,0.06294997,-0.006135
0.49045983,0.19687614,0.07356388,0.2935837
0.45453024,0.9645287,0.110455185,-0.50999844
0.8346655,1.020264,0.118484296,-0.18559855
-0.08297803,-0.11300242,0.0751127,0.030024387
